-3.000000000000000000e+00,0.000000000000000000e+00,-3.760000000000000000e+11,-3.551261417450672607e+11,2.411617115965636236e-10
8.000000000000000000e+00,0.000000000000000000e+00,-4.190000000000000000e+11,-3.601067203867662354e+11,2.411633296465000424e-10
4.000000000000000000e+00,0.000000000000000000e+00,-4.030000000000000000e+11,-3.581546575368956299e+11,2.411634039619688183e-10
0.000000000000000000e+00,9.000000000000000000e+00,-3.880000000000000000e+11,-3.916256273543003540e+11,2.411639362141862911e-10
3.000000000000000000e+00,0.000000000000000000e+00,-3.990000000000000000e+11,-3.516871216629152832e+11,2.411641135256556630e-10
0.000000000000000000e+00,2.000000000000000000e+00,-3.880000000000000000e+11,-3.713662569657070923e+11,2.411641460396552710e-10
0.000000000000000000e+00,-1.000000000000000000e+01,-3.880000000000000000e+11,-3.161223684546041870e+11,2.411607090285938627e-10
0.000000000000000000e+00,-6.000000000000000000e+00,-3.880000000000000000e+11,-3.331892784046975708e+11,2.411625010883157348e-10
-8.000000000000000000e+00,0.000000000000000000e+00,-3.570000000000000000e+11,-3.627913134302183838e+11,2.411622070774810888e-10
-6.000000000000000000e+00,0.000000000000000000e+00,-3.640000000000000000e+11,-3.581238434932072754e+11,2.411633927878876375e-10
0.000000000000000000e+00,-1.000000000000000000e+00,-3.880000000000000000e+11,-3.465104602938623657e+11,2.411637528437365470e-10
0.000000000000000000e+00,6.000000000000000000e+00,-3.880000000000000000e+11,-3.804487357406282959e+11,2.411647626655185726e-10
0.000000000000000000e+00,4.000000000000000000e+00,-3.880000000000000000e+11,-3.742289685282698975e+11,2.411643996312416722e-10
0.000000000000000000e+00,8.000000000000000000e+00,-3.880000000000000000e+11,-3.843250026985676880e+11,2.411640963297266613e-10
2.000000000000000000e+00,0.000000000000000000e+00,-3.950000000000000000e+11,-3.616212620545109863e+11,2.411631619341007182e-10
-2.000000000000000000e+00,0.000000000000000000e+00,-3.800000000000000000e+11,-3.559845573478869019e+11,2.411632764176565468e-10
7.000000000000000000e+00,0.000000000000000000e+00,-4.150000000000000000e+11,-3.665763017189368286e+11,2.411640954443768469e-10
-9.000000000000000000e+00,0.000000000000000000e+00,-3.530000000000000000e+11,-3.569859057964213257e+11,2.411629569618624162e-10
1.000000000000000000e+00,0.000000000000000000e+00,-3.910000000000000000e+11,-3.565182505275576172e+11,2.411626930129516268e-10
-1.000000000000000000e+00,0.000000000000000000e+00,-3.840000000000000000e+11,-3.593237290009910278e+11,2.411635701729403600e-10
-7.000000000000000000e+00,0.000000000000000000e+00,-3.600000000000000000e+11,-3.524004281587224731e+11,2.411622805393119837e-10
-5.000000000000000000e+00,0.000000000000000000e+00,-3.680000000000000000e+11,-3.545224357888701172e+11,2.411631406352511881e-10
0.000000000000000000e+00,-9.000000000000000000e+00,-3.880000000000000000e+11,-3.316908566432277222e+11,2.411610510265414761e-10
-4.000000000000000000e+00,0.000000000000000000e+00,-3.720000000000000000e+11,-3.518576537788936157e+11,2.411631104323594701e-10
0.000000000000000000e+00,-2.000000000000000000e+00,-3.880000000000000000e+11,-3.521904638940000000e+11,2.411628974666518061e-10
-1.000000000000000000e+01,0.000000000000000000e+00,-3.490000000000000000e+11,-3.542767026972908325e+11,2.411630975043587947e-10
0.000000000000000000e+00,-4.000000000000000000e+00,-3.880000000000000000e+11,-3.463914353576448975e+11,2.411620300355325445e-10
1.000000000000000000e+01,0.000000000000000000e+00,-4.260000000000000000e+11,-3.546035985610073853e+11,2.411639252690956906e-10
0.000000000000000000e+00,7.000000000000000000e+00,-3.880000000000000000e+11,-3.856458545828413696e+11,2.411633621243344351e-10
9.000000000000000000e+00,0.000000000000000000e+00,-4.220000000000000000e+11,-3.596644018625797119e+11,2.411636893547659008e-10
